2019/09/28 12:11:50 [error] 6#6: *9252 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.121, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643814 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/serving/shoot"
2019/09/28 12:11:52 [error] 6#6: *9183 upstream timed out (110: Connection timed out) while connecting to upstream, client: 192.168.100.116, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643852 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/sales/myCustomer"
2019/09/28 12:11:53 [error] 6#6: *9502 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.121, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643873 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/sales/myCustomer"
2019/09/28 12:11:53 [error] 6#6: *9183 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.100.116, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643852 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/sales/myCustomer"
2019/09/28 12:11:54 [error] 6#6: *9481 upstream timed out (110: Connection timed out) while connecting to upstream, client: 192.168.101.121, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643819 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/serving/shoot"
2019/09/28 12:11:56 [error] 6#6: *9481 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.121, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643819 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/serving/shoot"
2019/09/28 12:11:56 [error] 6#6: *9389 upstream timed out (110: Connection timed out) while connecting to upstream, client: 192.168.101.105, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643855 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/sales/myCustomer"
2019/09/28 12:11:59 [error] 6#6: *9389 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.105, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643855 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/sales/myCustomer"
2019/09/28 12:12:36 [error] 6#6: *1 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.118, server: localhost, request: "OPTIONS /api/v1/dep?_t=1569643953 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/manager/tree-list"
2019/09/28 12:12:36 [error] 6#6: *2 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.118, server: localhost, request: "OPTIONS /api/v1/user?_t=1569643953&page=1&per_page=10 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/manager/tree-list"
2019/09/28 12:12:36 [error] 6#6: *4 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.118, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643953 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/manager/tree-list"
2019/09/28 12:12:36 [error] 6#6: *7 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.100.231, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643865 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/serving/shoot"
2019/09/28 12:12:36 [error] 6#6: *9 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.100.231, server: localhost, request: "GET /api/v1/message/get-news?_t=1569643866 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://localhost:8080/serving/afterSale"
2019/09/28 12:12:36 [error] 6#6: *11 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.121, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643920 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/serving/shoot"
2019/09/28 12:12:36 [error] 6#6: *13 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.121, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643920 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/market/source"
2019/09/28 12:12:39 [error] 6#6: *1 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.118, server: localhost, request: "OPTIONS /api/v1/dep?_t=1569643953 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/manager/tree-list"
2019/09/28 12:12:39 [error] 6#6: *2 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.118, server: localhost, request: "OPTIONS /api/v1/user?_t=1569643953&page=1&per_page=10 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/manager/tree-list"
2019/09/28 12:12:39 [error] 6#6: *4 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.118, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643953 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/manager/tree-list"
2019/09/28 12:12:39 [error] 6#6: *7 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.100.231, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643865 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/serving/shoot"
2019/09/28 12:12:39 [error] 6#6: *9 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.100.231, server: localhost, request: "GET /api/v1/message/get-news?_t=1569643866 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://localhost:8080/serving/afterSale"
2019/09/28 12:12:39 [error] 6#6: *11 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.121, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643920 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/serving/shoot"
2019/09/28 12:12:39 [error] 6#6: *13 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.121, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643920 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/market/source"
2019/09/28 12:12:48 [error] 6#6: *22 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.131, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643965 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/sales/myCustomer"
2019/09/28 12:12:48 [error] 6#6: *4 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.118, server: localhost, request: "OPTIONS /api/v1/role?_t=1569643966 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/manager/role"
2019/09/28 12:12:48 [error] 6#6: *2 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.118, server: localhost, request: "OPTIONS /api/v1/menu?_t=1569643966 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/manager/role"
2019/09/28 12:12:48 [error] 6#6: *1 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.118, server: localhost, request: "OPTIONS /api/v1/role-user/1/edit?_t=1569643966 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/manager/role"
2019/09/28 12:12:48 [error] 6#6: *27 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.118, server: localhost, request: "OPTIONS /api/v1/user?_t=1569643966 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/manager/role"
2019/09/28 12:12:51 [error] 6#6: *22 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.131, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643965 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/sales/myCustomer"
2019/09/28 12:12:51 [error] 6#6: *4 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.118, server: localhost, request: "OPTIONS /api/v1/role?_t=1569643966 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/manager/role"
2019/09/28 12:12:51 [error] 6#6: *2 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.118, server: localhost, request: "OPTIONS /api/v1/menu?_t=1569643966 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/manager/role"
2019/09/28 12:12:51 [error] 6#6: *1 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.118, server: localhost, request: "OPTIONS /api/v1/role-user/1/edit?_t=1569643966 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/manager/role"
2019/09/28 12:12:51 [error] 6#6: *27 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.118, server: localhost, request: "OPTIONS /api/v1/user?_t=1569643966 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/manager/role"
2019/09/28 12:12:51 [error] 6#6: *34 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.118, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643970 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/manager/role"
2019/09/28 12:12:51 [error] 6#6: *13 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.121, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643935 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/serving/shoot"
2019/09/28 12:12:54 [error] 6#6: *13 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.121, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643935 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/serving/shoot"
2019/09/28 12:12:54 [error] 6#6: *39 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.100.116, server: localhost, request: "GET /api/v1/message/get-news?_t=1569643971 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://localhost:8080/serving/shoot"
2019/09/28 12:12:54 [error] 6#6: *41 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.100.116, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643973 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/sales/myCustomer"
2019/09/28 12:12:54 [error] 6#6: *11 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.121, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643938 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/sales/myCustomer"
2019/09/28 12:12:54 [error] 6#6: *27 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.118, server: localhost, request: "OPTIONS /api/v1/user/user-info?_t=1569643973 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/"
2019/09/28 12:12:57 [error] 6#6: *39 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.100.116, server: localhost, request: "GET /api/v1/message/get-news?_t=1569643971 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://localhost:8080/serving/shoot"
2019/09/28 12:12:57 [error] 6#6: *41 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.100.116, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643973 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/sales/myCustomer"
2019/09/28 12:12:57 [error] 6#6: *11 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.121, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643938 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/sales/myCustomer"
2019/09/28 12:12:57 [error] 6#6: *27 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.118, server: localhost, request: "OPTIONS /api/v1/user/user-info?_t=1569643973 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/"
2019/09/28 12:12:57 [error] 6#6: *13 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.121, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643941 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/serving/shoot"
2019/09/28 12:13:00 [error] 6#6: *13 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.121, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643941 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/serving/shoot"
2019/09/28 12:13:00 [error] 6#6: *27 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.118, server: localhost, request: "OPTIONS /api/v1/logout?_t=1569643977 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/"
2019/09/28 12:13:00 [error] 6#6: *52 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.105, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643978 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/sales/myCustomer"
2019/09/28 12:13:03 [error] 6#6: *27 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.118, server: localhost, request: "OPTIONS /api/v1/logout?_t=1569643977 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/"
2019/09/28 12:13:03 [error] 6#6: *52 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.101.105, server: localhost, request: "OPTIONS /api/v1/message/get-news?_t=1569643978 HTTP/1.1", upstream: "fastcgi://172.23.0.4:9000", host: "192.168.102.101:7777", referrer: "http://192.168.102.101:9555/sales/myCustomer"
